"record_id","atd_device_id","read_date","intersection_name","direction","movement","heavy_vehicle","volume","speed_average","speed_stddev","seconds_in_zone_average","seconds_in_zone_stddev","month","day","year","hour","minute","day_of_week","bin_duration"
"f7f54b1efd8ee38beb291503b71758f6","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","3","10.333","9.074","4.767","4.196","10","7","2022","1","0","5","900"
"ddced6a8d75535a26d492b83323d34f9","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","6","15.333","10.386","8.833","7.843","10","7","2022","1","0","5","900"
"a5a95f2011983361f156f8a6456ee055","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","43","19.233","10.895","5.065","9.848","10","7","2022","1","0","5","900"
"8922a7716ac1cabff525079fc3a06cad","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","5","18.0","18.289","3.42","1.75","10","7","2022","1","0","5","900"
"eccf196d1f42e067be1c5ebb0f1ae4ae","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","false","1","16.0","0.0","3.4","0.0","10","7","2022","1","0","5","900"
"4976616740b47bc646dbd2d1700aa27f","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","true","2","16.5","0.707","3.3","4.525","10","7","2022","1","0","5","900"
"0c33cb02192c37b8b24c59136cb91507","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","5","29.4","11.589","9.9","18.797","10","7","2022","1","0","5","900"
"267215871fbf3264218267d9cb2c11a0","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","9","16.444","15.461","5.544","10.631","10","7","2022","1","0","5","900"
"66f012244ff42f65fa1c0999621c2825","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","1","25.0","0.0","2.8","0.0","10","7","2022","1","0","5","900"
"d33518a01477fa1cf43e136daec045ab","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","9","10.222","2.108","4.444","1.713","10","7","2022","1","0","5","900"
"6913838d1ebb1801b18694dbceeeb90c","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","5","8.8","1.483","5.48","2.129","10","7","2022","1","0","5","900"
"0e0b00086e6c77f515ff3fe6cd7a03bb","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","1","17.0","0.0","0.5","0.0","10","7","2022","1","0","5","900"
"cef15aee0b9b1fa1da3c1b5eb7e1c7b8","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","3","18.667","11.547","17.867","14.249","10","7","2022","1","0","5","900"
"618855fc20af909e05f9fdca157c0065","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","2","13.0","8.485","3.25","3.465","10","7","2022","1","0","5","900"
"2c8c266df1963f885dc23e76f2b9d727","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","2","9.5","2.121","9.5","13.294","10","7","2022","1","0","5","900"
"755cd0499fd802f0e7ac4755765e3b30","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","3","6.667","6.11","5.467","1.405","10","7","2022","1","0","5","900"
"153c9faacae39b2040c1d0603364ecfd","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","24","8.625","14.512","12.4","10.984","10","7","2022","1","0","5","900"
"1f81e39682d0e43a3dafe67c8f3b52ed","7343","2022-10-07T01:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","24","11.458","15.822","14.608","12.314","10","7","2022","1","0","5","900"
"22a254c7fa51223f666fb7b873accfc4","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","6","11.5","2.345","21.25","13.206","10","7","2022","1","15","5","900"
"30c583e0bfd17241610195e7e37433c2","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","2","26.5","24.749","39.6","54.447","10","7","2022","1","15","5","900"
"6f7402233651b1fda5be4a7ed4ad2793","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","4","6.25","4.924","2.7","5.4","10","7","2022","1","15","5","900"
"21f36a7a688501cd708a2b37b16cda37","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","7","10.0","12.437","13.414","16.128","10","7","2022","1","15","5","900"
"0805700c07b7206048c378608b50e4ff","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","22","20.955","9.693","8.236","12.484","10","7","2022","1","15","5","900"
"84b9373406c45ddd70a1a434c18da26f","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","4","8.25","10.532","13.775","14.771","10","7","2022","1","15","5","900"
"07bc3d6252f5be3f6d6ad80b8eb441e2","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","1","3.0","0.0","0.1","0.0","10","7","2022","1","15","5","900"
"246ea2c5106ae0021e0bf78e75059f86","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","true","2","22.0","5.657","2.8","0.424","10","7","2022","1","15","5","900"
"4ff2d930a77eb1145d8defa0a7c04c2b","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","4","19.0","23.707","12.15","22.043","10","7","2022","1","15","5","900"
"b70d289c5d3da2b98a3d092526b16062","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","2","25.0","29.698","1.8","2.404","10","7","2022","1","15","5","900"
"362d75036538ddc602e7a21114b1fdd2","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","1","22.0","0.0","3.1","0.0","10","7","2022","1","15","5","900"
"a7a7430c000c93af09d1678339ad2828","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","2","10.0","1.414","5.05","0.071","10","7","2022","1","15","5","900"
"023195b5be591fba7704bb29d797f4ef","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","6","9.667","2.875","4.767","4.005","10","7","2022","1","15","5","900"
"731a6227aa93912a92e0e925179c5961","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","1","12.0","0.0","0.3","0.0","10","7","2022","1","15","5","900"
"7c6f56a572dc5f18e02fcfe34e391e06","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","3","17.0","14.933","3.167","2.25","10","7","2022","1","15","5","900"
"0596a4c26e77e3efa20c8941ca2fd10c","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","2","0.0","0.0","22.4","18.809","10","7","2022","1","15","5","900"
"eb172ceef98a17c8b84643758d0548cb","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","1","12.0","0.0","0.7","0.0","10","7","2022","1","15","5","900"
"0fdf2a8ddef8f759933ecb2490c69d31","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","1","0.0","0.0","8.0","0.0","10","7","2022","1","15","5","900"
"61804b925057aa3217618d8155529139","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","true","1","0.0","0.0","6.3","0.0","10","7","2022","1","15","5","900"
"3277bae7a1d6fb0189a8dcfc404f4422","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","19","6.0","14.349","16.2","16.392","10","7","2022","1","15","5","900"
"572d021d11cf1d99dc9303c3d848e4e7","7343","2022-10-07T01:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","16","9.625","13.696","11.938","13.383","10","7","2022","1","15","5","900"
"7bddc8550c1e6723f0e182b549485231","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","3","6.667","5.859","23.967","24.152","10","7","2022","1","30","5","900"
"72bd89552c3c74c62ce31c36c7fed0b1","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","1","17.0","0.0","22.0","0.0","10","7","2022","1","30","5","900"
"024e3eb0c04c6baa09cdd94843f30ba5","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","2","0.0","0.0","0.0","0.0","10","7","2022","1","30","5","900"
"a03b030d03353486c6772de9deb44f01","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","6","23.0","15.153","4.15","6.249","10","7","2022","1","30","5","900"
"2ed72ef46a751567c67d886f95836fa2","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","27","17.741","10.534","6.485","6.917","10","7","2022","1","30","5","900"
"28ad6adb695cc0bab43be5b0ca9066f2","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","5","6.0","8.485","14.56","19.929","10","7","2022","1","30","5","900"
"6fa8373e04ab6db04680f00d3d865e91","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","3","0.0","0.0","15.367","11.845","10","7","2022","1","30","5","900"
"008cbce220e1cc1be640f19d915ce5a6","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","RIGHT TURN","true","3","7.0","12.124","1.867","3.062","10","7","2022","1","30","5","900"
"5cab819ed087892814b30c100ab9ada2","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","3","22.0","5.292","11.3","18.367","10","7","2022","1","30","5","900"
"8b673528c913ac17af155aa47a633b25","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","6","15.333","18.875","1.9","1.045","10","7","2022","1","30","5","900"
"ded763bdaf741f68f5b35a12002469aa","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","1","5.0","0.0","0.2","0.0","10","7","2022","1","30","5","900"
"b4326c54e9b62ba522728a0df6af7497","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","3","8.667","2.517","5.833","3.109","10","7","2022","1","30","5","900"
"f2bcf4a872662dccd3c348dd24117d96","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","2","9.0","1.414","4.65","1.061","10","7","2022","1","30","5","900"
"b58f40285555258c38465c7d2c20ac75","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","3","18.333","12.741","4.967","7.485","10","7","2022","1","30","5","900"
"11e3289a5c088f68060e95ae6364770c","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","2","0.0","0.0","16.0","10.324","10","7","2022","1","30","5","900"
"f4566832adb78a1e57f9a17065b127c3","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","26","16.962","18.163","11.642","12.05","10","7","2022","1","30","5","900"
"bce64a7332b145ac9480da966a6dd018","7343","2022-10-07T01:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","6","14.833","17.826","6.25","6.5","10","7","2022","1","30","5","900"
"39fc51a40618f084176ff22669686e7d","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","2","5.5","7.778","0.7","0.99","10","7","2022","1","45","5","900"
"eb13b999adfd9dcb430427170b2b3dd1","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","8","10.375","15.482","1.688","3.629","10","7","2022","1","45","5","900"
"91405992dd76b7c24aadf59d2e30958c","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","25","20.56","13.824","7.328","12.427","10","7","2022","1","45","5","900"
"b11ca85f8a20e39284fdcd56917c00a1","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","4","24.75","17.689","9.975","14.296","10","7","2022","1","45","5","900"
"d45543e5b64ff347203c12f708a6d353","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","2","0.0","0.0","26.7","15.981","10","7","2022","1","45","5","900"
"85510f2553cd7d1c6b5dff607f081a33","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","1","41.0","0.0","2.6","0.0","10","7","2022","1","45","5","900"
"7d78b41b2af969a66ea2c4989ec91321","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","false","1","15.0","0.0","14.6","0.0","10","7","2022","1","45","5","900"
"28e008b3d1b58a925f1d42dd73f7ab8b","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","1","13.0","0.0","43.2","0.0","10","7","2022","1","45","5","900"
"aab55eb149d3751197b4c6fe726bc3b4","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","4","8.25","0.957","9.225","10.251","10","7","2022","1","45","5","900"
"110a0965dab38ed41a321d77bcbb55da","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","4","8.75","3.202","2.675","3.264","10","7","2022","1","45","5","900"
"50cdad852c1dc3b10ab313514f578b6a","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","3","20.0","14.731","13.4","10.333","10","7","2022","1","45","5","900"
"d3f4674591c36c05b58e294e14d15dd0","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","2","12.0","2.828","11.6","16.122","10","7","2022","1","45","5","900"
"1f6895d8383c559e274b611fde7c4c38","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","1","3.0","0.0","0.1","0.0","10","7","2022","1","45","5","900"
"4047df83ac3dd49c306b80c02b86fee2","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","2","12.5","4.95","11.6","15.132","10","7","2022","1","45","5","900"
"a9bbb576e43f5ca40c896bcfcba8ce22","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","3","0.0","0.0","7.433","1.601","10","7","2022","1","45","5","900"
"5737bd47628d66c6fdde61c588b9c151","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","27","5.074","10.608","19.393","16.532","10","7","2022","1","45","5","900"
"450c673380b881b7fdc5683312e4202e","7343","2022-10-07T01:45:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","14","9.857","14.287","11.443","12.833","10","7","2022","1","45","5","900"
"c584c3cecfc69e2aeca66135a17e8774","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","3","12.333","0.577","5.733","3.004","10","7","2022","2","0","5","900"
"7311e493c7994a94774a514cb65c40e8","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","3","12.0","1.732","24.633","41.374","10","7","2022","2","0","5","900"
"ffc74505bb8bc7ef5f7ba391903f0cb9","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","1","9.0","0.0","0.0","0.0","10","7","2022","2","0","5","900"
"6ad95f29adb94b4dedad4b25e04e61ce","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","1","39.0","0.0","1.2","0.0","10","7","2022","2","0","5","900"
"6f861b3f8a59df85c0a0bfb591502cd9","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","21","20.095","12.161","4.781","9.332","10","7","2022","2","0","5","900"
"a4db944dcd52fb590115d2c2b8ea86f9","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","U-TURN","false","1","6.0","0.0","13.4","0.0","10","7","2022","2","0","5","900"
"aa0389317ff607d162d17479dffdee49","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","1","0.0","0.0","5.8","0.0","10","7","2022","2","0","5","900"
"4e9ec1ee97841b540cf33b23abd231bd","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","1","8.0","0.0","7.0","0.0","10","7","2022","2","0","5","900"
"c206510a8a5155ec2e781bfbcb1900b4","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","1","0.0","0.0","6.5","0.0","10","7","2022","2","0","5","900"
"5b733793c5ca6b3fcddea82589df7a41","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","true","2","25.0","15.556","2.7","1.556","10","7","2022","2","0","5","900"
"ac14b7a2af4ce92423f9294b465b1559","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","false","3","0.0","0.0","5.233","1.474","10","7","2022","2","0","5","900"
"95d42bcf6e62d35ad7f7e020791ffc83","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","3","8.333","1.528","5.033","3.009","10","7","2022","2","0","5","900"
"051c1583379f4cb30959b95cd77d334d","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","5","8.4","5.727","5.04","0.853","10","7","2022","2","0","5","900"
"3882e8d053879cd23fd2dd07de64ad68","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","2","12.5","4.95","7.5","9.758","10","7","2022","2","0","5","900"
"d7c43fc4f8486dd45c1f2fae3ba07d57","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","true","1","15.0","0.0","13.3","0.0","10","7","2022","2","0","5","900"
"53c4e704b22630cbefea1c389179bf3a","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","2","9.5","13.435","1.75","2.333","10","7","2022","2","0","5","900"
"f4519f893f58fa64c99814531c851efe","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","1","0.0","0.0","0.9","0.0","10","7","2022","2","0","5","900"
"36ce73690777201501e74401df0cbaf7","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","2","2.0","2.828","4.25","1.768","10","7","2022","2","0","5","900"
"779d794818ec90b71a1fbafdab46a427","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","26","12.538","17.541","14.908","14.74","10","7","2022","2","0","5","900"
"21570d62c530f356616c93b80750a8df","7343","2022-10-07T02:00:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","12","7.833","16.503","14.792","19.11","10","7","2022","2","0","5","900"
"5833afe4b06910618fd4bae34753f7fd","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","1","12.0","0.0","3.5","0.0","10","7","2022","2","15","5","900"
"7106feb316391e4ba0ca0f6f8beda7d8","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","1","18.0","0.0","0.6","0.0","10","7","2022","2","15","5","900"
"b62d20937aa651ac4ab724ef525f3976","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","4","14.25","17.056","2.35","1.863","10","7","2022","2","15","5","900"
"39fe7113e78a7fd3d60b78a6f87b7b1f","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","26","17.192","10.804","1.727","2.041","10","7","2022","2","15","5","900"
"faca071149dc803d874ae7e923edd8de","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","3","12.0","18.248","6.067","2.987","10","7","2022","2","15","5","900"
"00b1a9603ac7129120a96e9fdd824efa","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","2","33.5","3.536","1.65","0.495","10","7","2022","2","15","5","900"
"eb01313794f1207a8ac1e41e8f12d85b","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","false","1","0.0","0.0","6.5","0.0","10","7","2022","2","15","5","900"
"9f7a17caee6a598005bb28a9ce42b21c","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","2","17.0","4.243","23.25","27.365","10","7","2022","2","15","5","900"
"fb033045500bbf4e22c508f4c272e77a","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","4","9.5","2.38","5.65","2.017","10","7","2022","2","15","5","900"
"70de1bc7c4c9db76228eb9a16bb4146b","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","4","6.75","1.5","4.275","2.994","10","7","2022","2","15","5","900"
"cf8aaab74e0a506e9c191dfc0a67cd1c","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","THRU","false","1","8.0","0.0","41.3","0.0","10","7","2022","2","15","5","900"
"feb25dcd3a9a307dd07fe34ccc0e5f49","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","1","14.0","0.0","0.7","0.0","10","7","2022","2","15","5","900"
"deb5215c55527d7d83aa856bfe40f42c","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","1","11.0","0.0","14.6","0.0","10","7","2022","2","15","5","900"
"fa366896346cb05e40246aafcdd37b9d","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","RIGHT TURN","false","3","0.0","0.0","7.133","2.203","10","7","2022","2","15","5","900"
"5dd41def0cec8c4e705154f615140c81","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","31","6.903","14.462","14.119","14.884","10","7","2022","2","15","5","900"
"0da49fef88b71cd37f98dbfe907bf663","7343","2022-10-07T02:15:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","11","21.273","20.47","3.309","3.562","10","7","2022","2","15","5","900"
"06ffd5adb1d7f5d022d378eb2d25f90b","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","4","11.0","5.354","35.6","33.428","10","7","2022","2","30","5","900"
"55c5433f08e566d5cf771aff3bed14ac","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","true","1","0.0","0.0","0.2","0.0","10","7","2022","2","30","5","900"
"27c275b69624343837d99299f4d71c88","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","RIGHT TURN","true","1","10.0","0.0","7.3","0.0","10","7","2022","2","30","5","900"
"8b8109fdabdade2548893faf81df432b","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","3","11.333","10.263","13.2","14.781","10","7","2022","2","30","5","900"
"182ae610fbda81dea9b63dd2661ce254","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","true","24","18.042","10.663","4.362","7.102","10","7","2022","2","30","5","900"
"eccbb1f45cf8148721d0175b7ef0fa7b","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","false","2","0.0","0.0","20.85","29.345","10","7","2022","2","30","5","900"
"d70533cc1da4eb211912199853204e2d","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","LEFT TURN","true","2","16.0","22.627","9.55","10.536","10","7","2022","2","30","5","900"
"257b5b13b2cd2300a92a63b64bd12459","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","NORTHBOUND","THRU","false","1","0.0","0.0","17.2","0.0","10","7","2022","2","30","5","900"
"ab0d21b5e65f52d6b44c8f148a0aa9ac","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","LEFT TURN","true","1","14.0","0.0","33.4","0.0","10","7","2022","2","30","5","900"
"46df2e25fccab88778e78892eebfd5d4","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","false","4","11.5","2.38","4.475","3.806","10","7","2022","2","30","5","900"
"bc533b09b6ed8956bafae529bfee9dce","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","SOUTHBOUND","RIGHT TURN","true","2","8.0","1.414","4.3","0.283","10","7","2022","2","30","5","900"
"2db00d9271b36775d351517e67cce2b7","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","false","1","15.0","0.0","0.7","0.0","10","7","2022","2","30","5","900"
"e3ea0943cc273ef0f3f98587b1f51c98","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","LEFT TURN","true","2","13.0","2.828","8.6","7.778","10","7","2022","2","30","5","900"
"4a8cda7bad76f6a805164e9714f6e373","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","false","13","11.385","17.751","16.962","12.044","10","7","2022","2","30","5","900"
"f1c23f201bc1ea860d2eeb4ed24d9803","7343","2022-10-07T02:30:00.000","RIVERSIDE DR / BURTON DR","WESTBOUND","THRU","true","10","9.8","14.612","18.0","18.552","10","7","2022","2","30","5","900"
"76ca1450d3982918e5768799eb1eca7f","7343","2022-10-07T02:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","LEFT TURN","false","2","12.0","1.414","5.1","3.111","10","7","2022","2","45","5","900"
"2609d3899dec6e6abffb05f2eaceea7b","7343","2022-10-07T02:45:00.000","RIVERSIDE DR / BURTON DR","EASTBOUND","THRU","false","2","3.0","4.243","0.45","0.636","10","7","2022","2","45","5","900"
